OBJID,RA,DEC
588023721245081648,14:41:22.57,+20:53:13.8
587742610803130534,14:41:24.01,+14:13:47.2
587739810489630900,14:41:31.34,+22:58:18.7
587736916215726348,14:41:54.58,+12:43:30.9
587733429233582215,14:42:20.77,+55:19:27.0
588011123584794794,14:42:26.14,+57:16:09.3
587736543094374455,14:42:46.40,+08:43:32.1
587742012761899157,14:42:57.18,+17:38:12.1
587733429233713240,14:43:02.88,+55:07:56.3
588023721245278376,14:43:07.33,+20:54:19.7
587729970714771793,14:43:39.11,-02:23:50.6
588017977832177724,14:43:54.58,+33:24:23.6
587739809416216801,14:43:56.36,+21:54:44.7
587736962922905647,14:43:56.63,+31:28:13.7
588023720708538418,14:43:56.81,+20:24:12.8
587735664771792969,14:44:10.68,+50:34:42.6
587739827667402900,14:44:23.00,+22:23:32.2
587739457225359413,14:45:00.79,+26:18:04.1
587742014909448385,14:45:04.10,+19:17:28.5
587739459372646542,14:45:28.57,+27:52:17.9
587736941984219345,14:45:36.83,+34:18:39.3
587735696453206104,14:45:38.21,+51:51:49.5
588023720708735023,14:45:52.71,+20:15:16.7
588011218602492057,14:46:09.78,+57:10:52.3
587736807770751105,14:46:15.67,+11:22:09.2
587736584430354438,14:46:19.50,+35:37:39.7
587733399710466183,14:46:29.85,+49:53:25.1
587736940910674005,14:46:33.37,+33:24:31.0
587736963459973278,14:46:36.98,+31:41:57.1
587736479203459232,14:46:42.45,+10:58:54.4
587733605868044417,14:46:44.09,+55:31:08.4
587742629061394542,14:46:51.20,+14:38:26.4
587739457762361517,14:46:55.79,+26:28:52.3
587742611340591261,14:47:10.33,+14:31:27.6
588011217529077855,14:47:15.05,+56:11:26.0
587730023329431745,14:47:21.70,+06:31:56.6
587739845385191584,14:47:28.62,+20:43:37.9
587726014013571232,14:47:45.63,+01:06:51.9
587736975268577471,14:47:51.81,+30:38:11.4
587742610266980426,14:47:54.33,+13:39:42.2
587726014013571297,14:48:02.34,+01:02:28.3
587742627987849428,14:48:17.12,+13:45:26.1
587735666382405772,14:48:26.31,+51:41:58.1
587739828741472420,14:48:38.58,+23:02:31.0
587735489211007141,14:48:43.24,+42:43:09.7
587729227683528711,14:48:49.56,+62:07:14.9
587742549608235242,14:48:55.22,+15:14:50.1
587742062162018550,14:49:03.07,+18:42:21.8
587729227146788977,14:49:03.72,+61:37:03.0
587742611340788014,14:49:04.46,+14:18:17.2
587726101487223058,14:49:06.45,+03:59:35.5
587733412059086983,14:49:09.23,+49:36:43.7
587742062698889384,14:49:17.41,+19:07:44.7
587736543631900803,14:49:26.61,+08:58:16.0
587730023866499288,14:49:26.66,+06:50:36.7
587736545236156774,14:49:36.34,+04:58:58.7
587730022792822991,14:49:46.12,+06:07:17.5
588017990697615598,14:49:48.34,+07:23:25.4
587722983906148504,14:50:02.17,+00:34:43.6
587733604794695761,14:50:04.47,+54:21:59.3
588017992308162680,14:50:06.52,+08:38:49.7
587739811027353809,14:50:12.05,+22:46:59.8
587739406259519651,14:50:17.46,+28:16:47.3
587739382063038643,14:50:41.47,+29:47:05.3
587722983369408573,14:50:52.59,+00:05:40.2
588848899394502792,14:50:55.50,-00:29:32.6
587736975268839492,14:50:59.82,+30:31:19.3
588017704022573305,14:51:03.20,+10:17:28.7
587733412059283573,14:51:04.61,+49:15:18.5
588017977296093318,14:51:14.43,+32:22:41.5
588017704022638751,14:51:15.59,+10:16:28.6
587736546846965768,14:51:16.61,+06:19:52.3
587739132422127711,14:51:25.99,+31:33:24.1
587736975268970613,14:51:52.69,+30:24:47.6
587730021719343387,14:51:58.03,+05:09:24.7
587739408406937679,14:52:14.33,+29:50:43.5
588011219676495884,14:52:25.62,+57:34:37.9
587736542558552313,14:52:27.93,+08:06:19.1
588011122512035865,14:52:31.33,+55:24:25.7
587739706876166343,14:52:37.18,+23:52:09.8
587742578068815936,14:52:43.26,+16:54:13.5
587722982295863624,14:52:51.18,-00:44:23.8
587736976879452344,14:53:04.65,+31:34:58.2
587733604794958072,14:53:08.40,+54:08:10.4
587739706339426521,14:53:35.96,+23:22:14.2
587739379916144855,14:53:49.70,+27:42:15.5
587739810490941618,14:53:49.71,+22:04:55.1
587739707949908021,14:53:55.71,+24:35:25.9
587742577532141756,14:54:14.19,+16:22:20.0
587729159515865215,14:54:17.84,+04:17:02.0
588023720172847112,14:54:22.27,+19:10:42.7
587739811564617798,14:54:25.72,+22:50:53.3
587739459373564108,14:54:43.12,+27:19:32.3
587742609730896078,14:54:43.66,+12:49:53.4
587730022256541948,14:54:46.86,+05:26:57.5
587736584431206639,14:55:07.26,+34:50:36.0
587736914606620894,14:55:13.52,+10:54:25.7
588018253214843047,14:55:25.13,+45:03:49.0
587739379916341474,14:55:35.29,+27:30:40.4
587730022793478362,14:55:44.57,+06:00:55.1
588023722320265333,14:55:50.08,+20:55:42.1
587742550682697736,14:55:52.14,+15:43:56.4
587733410449391640,14:56:04.89,+47:27:12.4
587736543095816261,14:56:06.83,+08:15:10.6
587739810491138188,14:56:10.24,+21:59:32.4
587739381526822960,14:56:16.69,+28:49:13.6
587735490285273202,14:56:19.42,+42:50:11.7
587736545773814025,14:56:26.09,+05:16:55.4
587739719765721248,14:56:26.91,+23:23:02.1
587733412059742226,14:56:28.09,+48:43:11.8
587733412596482231,14:56:32.21,+49:10:53.2
587742629599248557,14:56:32.97,+14:38:28.0
587726032804708666,14:56:40.95,+02:03:41.7
587729777448517802,14:56:58.97,-02:06:52.0
587733429771436218,14:57:05.31,+54:30:13.3
587739843775758379,14:57:13.17,+18:51:39.1
587736807771930870,14:57:26.25,+11:03:35.2
587730021719998665,14:57:30.99,+04:59:31.5
587736940911788218,14:57:31.77,+32:27:34.3
587736807771996342,14:57:37.11,+10:52:52.5
587733397564358825,14:58:03.95,+46:51:30.6
587742014910824628,14:58:12.30,+18:33:52.1
587739828742455466,14:58:16.08,+22:22:16.2
587736941985464355,14:58:24.24,+33:12:03.9
588017978907230436,14:58:37.27,+32:55:38.5
588017605234524229,14:59:04.35,+37:55:09.8
587733410986459230,14:59:20.53,+47:34:01.4
587736541485596945,14:59:23.81,+06:54:24.5
587742551219896540,14:59:34.71,+15:59:36.9
587742628525900104,14:59:40.30,+13:43:50.7
588023722320724122,14:59:56.16,+20:32:13.5
587742610805162285,15:00:03.97,+13:27:45.6
587739380990411044,15:00:10.05,+28:00:55.6
587739707413758126,15:00:10.89,+23:45:49.2
587733603185262842,15:00:13.28,+51:46:08.4
588017947218673860,15:00:14.47,+34:01:45.9
588011218066800723,15:00:20.48,+55:27:09.2
587729158442844410,15:00:41.39,+03:16:39.7
587736542559469900,15:00:46.54,+07:51:03.5
587726015088689421,15:00:52.58,+01:45:51.1
587733427624804495,15:01:03.46,+51:58:01.4
587742551220093158,15:01:13.39,+15:48:41.9
587742014374346985,15:01:25.91,+17:54:38.8
587739706340278427,15:01:29.74,+22:47:49.9
588017605771526362,15:01:41.81,+38:06:32.2
587742012763930852,15:01:48.15,+16:33:45.7
587739719766311129,15:02:02.34,+22:53:37.7
587739379917062300,15:02:22.78,+27:02:00.2
588017947755741188,15:02:24.59,+34:12:41.1
588023721784180923,15:02:36.15,+20:02:35.0
587742013837672581,15:02:43.37,+17:15:09.1
587739131886502128,15:02:52.31,+30:00:51.0
587729970716868746,15:02:55.41,-02:11:10.8
587736812593348883,15:02:56.92,+11:08:07.2
588017703487078567,15:03:00.33,+09:31:18.9
587736586579083363,15:03:01.31,+35:53:18.9
587735742073274529,15:03:01.36,+38:33:40.3
587739829279785015,15:03:02.76,+22:26:43.1
587739843776348385,15:03:03.27,+18:26:00.0
587726016162693372,15:03:06.97,+02:43:57.2
588017704023884007,15:03:07.44,+09:54:20.6
587736916754890971,15:03:13.44,+12:11:31.2
587739406260895935,15:03:20.94,+27:06:56.0
587739845386895511,15:03:30.91,+19:39:08.4
587739809955119348,15:03:31.05,+21:01:16.6
587739707950956695,15:03:40.81,+23:51:52.2
588017627242823875,15:03:42.22,+37:41:49.6
587735491359473809,15:03:43.64,+43:02:56.6
588017992309669948,15:03:48.26,+08:25:47.2
587739719766573172,15:04:00.78,+22:46:09.9
587742060553175126,15:04:05.78,+16:35:06.4
587729777449304218,15:04:07.32,-02:00:13.4
587739706877411495,15:04:21.90,+22:59:32.0
587736976880632075,15:04:33.85,+30:29:17.3
587726032268755230,15:04:51.11,+01:29:04.6
587739132960309468,15:04:56.50,+30:51:40.7
587726016162890061,15:05:03.67,+02:31:15.3
587730021720785221,15:05:10.42,+04:59:55.8
587739706877477124,15:05:14.83,+22:52:58.1
587739706877477087,15:05:16.12,+22:56:47.1
587736477595009137,15:05:34.43,+09:02:50.8
587736546311667762,15:05:35.85,+05:34:27.9
587735489749319917,15:05:55.24,+41:29:55.9
587739828743241958,15:06:00.09,+21:57:25.5
587739827132825823,15:06:05.60,+20:32:16.4
587729158980304964,15:06:09.58,+03:40:30.2
588017977834471433,15:06:21.92,+31:15:26.3
587733410450309163,15:06:28.55,+46:20:39.2
588018254826111177,15:06:32.09,+45:26:23.3
587736584969126185,15:06:38.22,+34:03:41.3
588011219677479104,15:06:44.69,+56:15:32.5
587735489212711081,15:06:51.16,+40:44:35.4
588848899933143273,15:06:54.91,-00:08:09.1
587736477058334922,15:06:55.58,+08:35:52.4
587736477595140367,15:06:57.47,+09:05:47.8
587742012764520518,15:07:22.10,+16:15:01.6
587739827669827784,15:07:34.92,+20:49:15.7
587739844850483256,15:07:35.84,+19:03:37.2
587736813667614828,15:07:51.19,+11:49:48.2
587735742073733216,15:07:54.02,+37:55:04.3
587733604796137506,15:07:56.60,+52:31:20.9
587726014552670332,15:08:22.65,+01:18:51.5
587735666384044186,15:08:23.42,+49:39:57.6
588017702413992205,15:08:32.85,+08:28:56.5
587739827669958886,15:08:37.39,+20:41:06.5
587739407335031015,15:08:52.64,+27:32:49.0
587725816959008981,15:08:54.02,+60:10:13.9
588848899933339813,15:09:01.05,-00:09:57.2
587735743684149521,15:09:03.75,+39:20:04.4
588848901007147234,15:09:11.35,+00:40:38.3
587726101489451160,15:09:19.99,+03:53:25.0
587736543097258295,15:09:20.47,+07:53:07.2
587729970717655048,15:09:37.32,-02:11:05.6
588017605235572907,15:09:50.11,+36:41:58.4
588017947756462367,15:09:58.74,+33:25:48.0
588848899933470833,15:10:06.12,-00:06:01.5
587730022258245903,15:10:38.50,+05:14:19.6
587730022795116818,15:10:39.93,+05:39:19.0
587739406798487761,15:10:51.37,+26:50:08.3
587722982834700468,15:10:55.77,-00:19:24.8
587736584969584936,15:10:58.04,+33:30:37.4
587726100952776822,15:11:00.96,+03:25:32.1
587736975807742141,15:11:02.31,+29:03:49.6
587729160054571224,15:11:05.63,+04:30:07.1
587736546312257916,15:11:07.76,+05:19:37.7
587729158980894886,15:11:14.71,+03:29:55.6
588017605235704000,15:11:15.95,+36:38:08.6
587730023332053221,15:11:20.37,+06:03:56.5
587736542560649423,15:11:21.53,+07:22:50.6
587726015089869102,15:11:25.41,+01:41:08.3
587726015089868922,15:11:31.77,+01:45:50.0
587722983908573308,15:11:53.09,+00:37:13.2
588017605235769514,15:12:00.18,+36:39:07.1
587736477595730155,15:12:06.34,+08:55:22.4
587735489750040584,15:12:25.53,+40:33:08.9
588011103176360110,15:12:35.24,+55:23:22.1
587742550147662139,15:12:44.65,+14:20:51.2
587739708488679595,15:12:45.39,+23:41:01.2
588017978371866820,15:12:47.24,+31:09:50.8
587739845387878630,15:12:53.07,+18:59:47.2
588023722322100391,15:12:55.01,+19:42:42.5
587736542560780716,15:12:58.52,+07:31:28.0
588848901007606079,15:13:33.59,+00:49:35.0
587736584433106972,15:13:35.05,+32:47:21.9
587736813668204868,15:13:40.66,+11:30:30.7
588023720174944398,15:13:49.32,+17:50:43.5
587736977418420385,15:14:04.17,+30:08:47.3
587742014912528738,15:14:04.77,+17:27:28.4
587736915682459749,15:14:43.03,+10:45:40.7
588018056191410369,15:14:48.17,+43:39:57.4
587730022795575448,15:14:55.41,+05:32:46.4
587736541487300984,15:15:03.01,+06:25:44.4
588848901007802597,15:15:11.59,+00:44:19.9
587729160055030178,15:15:27.38,+04:19:46.1
587742628527669329,15:15:36.68,+12:49:28.7
587742551758471288,15:15:45.86,+15:22:27.7
587736975271461158,15:15:50.09,+28:01:02.4
588023720711946442,15:15:54.25,+18:15:19.1
587736545775911101,15:16:02.41,+04:47:29.3
587729777450680560,15:16:23.75,-01:51:47.3
588011219678265505,15:16:29.64,+55:09:31.1
587739131351138479,15:16:29.93,+28:15:21.9
587736618246275271,15:16:33.21,+32:14:38.2
587726100416495932,15:16:39.49,+02:47:12.7
587736914608980224,15:16:50.62,+09:58:54.1
587729970718441676,15:16:51.20,-02:05:59.2
587736542024368246,15:16:53.91,+06:56:22.1
587736546312913173,15:16:57.11,+05:12:12.5
587739721915170971,15:17:03.43,+23:27:51.1
588018254827159679,15:17:14.14,+44:01:05.0
587728918988128389,15:17:15.58,+57:00:17.1
587729160055291922,15:17:22.96,+04:12:49.0
587730022259032135,15:17:35.71,+05:03:15.8
587739707415658726,15:17:36.96,+22:13:42.1
587739845925208309,15:17:50.01,+19:16:05.0
587722982298615895,15:17:51.34,-00:40:43.5
587736940377145524,15:18:18.23,+29:52:49.8
587736541487694196,15:18:22.95,+06:19:45.5
587728918988128503,15:18:24.69,+56:58:33.3
587736585507111002,15:18:27.81,+33:12:07.9
587726101490434380,15:18:44.09,+03:42:27.4
587736547386786232,15:18:47.91,+06:07:39.7
587736940914016458,15:18:49.91,+30:11:05.6
587736940914016542,15:18:54.99,+30:06:29.5
587739719768146128,15:18:55.74,+21:27:49.6
587729747911442966,15:18:57.20,+01:52:03.0
587736619856888072,15:18:59.49,+33:19:00.4
588848899934454094,15:19:07.86,-00:11:00.3
587736975271854226,15:19:09.08,+27:38:57.7
587742627454386403,15:19:09.53,+11:51:15.5
587726015090721072,15:19:13.08,+01:38:07.9
587736547386851487,15:19:13.12,+06:07:50.2
587739827671072905,15:19:15.42,+20:01:10.2
587739380992377080,15:19:16.74,+26:23:06.9
587736477596582155,15:19:51.30,+08:34:44.0
587742061091684623,15:19:54.05,+16:01:23.3
587726015627657661,15:19:55.73,+02:02:40.0
588017991237763266,15:19:58.41,+06:57:05.8
587736976345465074,15:19:58.96,+28:33:05.1
587739720305082445,15:20:09.35,+21:54:17.2
587736546313240841,15:20:24.00,+05:08:24.7
587735743148523897,15:20:34.78,+37:26:25.0
587739721378758809,15:20:34.86,+22:43:54.5
587736618783539266,15:20:45.15,+32:11:32.9
587739132425142612,15:20:47.78,+28:44:03.7
587735666921898155,15:20:52.25,+48:39:38.6
587742061091815684,15:20:54.64,+15:52:47.6
587742062165491871,15:20:55.93,+16:43:30.3
588017978909589752,15:21:08.38,+30:34:25.0
587739131888468178,15:21:16.96,+28:11:20.9
588007005260808201,15:21:17.47,+56:55:36.8
587739827134529624,15:21:19.37,+19:13:37.3
587739406799601930,15:21:31.61,+25:56:42.0
587736618783604990,15:21:32.06,+32:09:34.2
587736542561763518,15:21:32.77,+07:08:13.6
587736618246865020,15:21:39.15,+31:40:38.8
587730021722620192,15:21:39.51,+04:32:33.7
587739827134529808,15:21:45.51,+19:17:03.9
587725816423317541,15:21:48.71,+58:05:15.4
587736477059973408,15:22:16.42,+08:02:54.4
588018056728871103,15:22:23.60,+43:22:04.0
587739131351793705,15:22:27.97,+27:35:08.6
588017978372915415,15:22:35.47,+29:59:24.8
587729777988272330,15:22:57.24,-01:22:52.0
587739707953053733,15:23:10.90,+22:15:24.2
587722983909818674,15:23:16.34,+00:33:17.7
587736942524825805,15:23:26.79,+31:03:58.6
587736975809052959,15:23:34.04,+27:45:10.9
587736942524825752,15:23:35.91,+31:10:21.1
588017702952501479,15:23:44.24,+08:19:46.7
587736942524825832,15:23:47.40,+31:11:43.0
587726015628116262,15:24:01.54,+01:58:50.9
587735743148917017,15:24:20.59,+37:01:24.9
587739131351990524,15:24:25.64,+27:28:52.7
587736976882729239,15:24:38.89,+28:38:23.9
587730023333494903,15:24:42.97,+05:49:08.4
587726100954284083,15:24:49.37,+03:06:30.2
587733410452078700,15:25:05.85,+44:03:12.2
587739707416445134,15:25:07.76,+21:37:50.0
587742628528718070,15:25:19.07,+12:28:16.1
587739720305672298,15:25:20.89,+21:26:56.6
587733442656010273,15:25:23.02,+48:26:24.4
587736976882860208,15:25:28.67,+28:26:05.5
588017978373243019,15:25:39.34,+29:36:12.8
587722983373209693,15:25:39.70,+00:00:22.0
587739845389254954,15:25:46.01,+18:13:23.5
587736584971092273,15:25:55.80,+32:00:34.3
587739845389320276,15:26:02.88,+18:04:25.1
588848899398369376,15:26:10.87,-00:27:15.2
588017978373308612,15:26:11.81,+29:39:04.7
587729227149410393,15:26:13.79,+57:54:42.6
587739844852515118,15:26:27.36,+17:45:14.5
588017703489634333,15:26:29.46,+08:35:26.2
587739407336996991,15:26:53.55,+25:49:27.5
587739131352252747,15:26:58.55,+27:06:57.5
587732483301703724,15:27:03.78,+39:00:23.4
587739407336997050,15:27:04.30,+25:45:58.4
588007006334681338,15:27:08.66,+57:10:48.6
587733409915535552,15:27:11.45,+43:11:01.6
587736977419862031,15:27:27.87,+28:42:02.0
587736915683901547,15:27:50.05,+10:09:02.8
587739382066905336,15:27:50.30,+26:16:28.7
587739407337062631,15:27:50.48,+25:40:31.6
587722982836666724,15:28:53.92,-00:18:22.2
587739132962800025,15:28:58.06,+28:17:16.6
588018090003660991,15:29:09.59,+36:01:26.0
588848899935568030,15:29:11.04,-00:12:20.1
587733442656338081,15:29:22.38,+47:56:00.8
587735743149506834,15:29:29.84,+36:13:13.0
587736542025744809,15:29:39.30,+06:35:27.1
587730023334084907,15:30:09.16,+05:39:22.6
587735742612766956,15:30:20.77,+35:46:45.1
587729971256819944,15:30:30.78,-01:32:56.1
587726015091966099,15:30:39.62,+01:33:50.4
588017605774475454,15:30:40.27,+34:43:33.5
587729777452253498,15:30:51.30,-01:46:17.6
587735665312661660,15:30:53.55,+45:48:49.5
587742060556189956,15:31:27.00,+14:40:50.4
587733440509640751,15:31:32.44,+45:39:27.3
587736619858198745,15:31:34.21,+31:58:40.7
587736543099683022,15:31:42.22,+07:17:14.6
587736545777680440,15:31:47.18,+04:24:31.6
587736584971813073,15:31:50.00,+31:07:13.6
587736546314551393,15:32:01.85,+04:51:07.0
587736618784719114,15:32:02.94,+30:53:27.6
587742611882311888,15:32:03.49,+12:39:40.3
587739815313473683,15:32:03.54,+23:31:01.2
587733410989473938,15:32:06.65,+43:40:51.4
587736619858264208,15:32:18.37,+31:54:14.4
587736813670301742,15:32:37.21,+10:44:46.3
587735490825552067,15:32:41.00,+38:59:39.5
587730021723799902,15:32:46.37,+04:18:30.1
587739708490907800,15:32:50.49,+21:48:18.6
587722983910867088,15:32:58.03,+00:26:26.6
587736812596691139,15:33:05.88,+09:42:37.7
587739132963258641,15:33:08.81,+27:58:23.3
588017626709033236,15:33:13.06,+33:42:44.1
587742551223566591,15:33:13.09,+13:59:19.0
588848901009768795,15:33:21.79,+00:46:43.1
587725818570997920,15:33:30.67,+59:05:04.3
588011219142967482,15:33:41.08,+52:41:38.3
587736619858460811,15:33:47.86,+31:41:33.4
588011103178129592,15:33:55.42,+52:50:29.2
587733604798365950,15:34:08.64,+49:24:58.9
587736976347037797,15:34:14.57,+26:57:47.8
587739406264172786,15:34:15.45,+24:09:12.6
587729747913146591,15:34:17.06,+01:50:36.8
587739810495267231,15:34:19.01,+18:55:53.8
587736976347038025,15:34:23.38,+27:00:41.1
588007005261922519,15:34:59.68,+55:07:11.9
587722983911063983,15:34:59.84,+00:35:16.6
587722983911129122,15:35:08.75,+00:29:33.6
587722982300516593,15:35:09.71,-00:39:50.0
588007005798596872,15:35:10.46,+55:43:32.7
588011219143098529,15:35:11.17,+52:24:24.3
588017625635750181,15:35:15.27,+32:25:29.1
588017626709295317,15:35:40.35,+33:32:30.6
588018252681969833,15:35:44.72,+39:45:43.4
588017605238194414,15:35:50.14,+33:46:52.6
587739829283324012,15:35:50.22,+19:46:12.7
587739652105764976,15:35:54.14,+22:46:00.3
587739720843591867,15:35:56.38,+20:56:45.9
587733399178182800,15:36:05.10,+43:43:15.3
587739720843657436,15:36:08.81,+20:45:52.2
588017978911162461,15:36:15.41,+28:56:05.6
588018254829060174,15:36:26.25,+41:31:29.1
587739721380462813,15:36:28.99,+21:22:30.7
588017979984773240,15:36:29.34,+29:50:10.8
587739814240387332,15:36:41.33,+21:59:22.6
587735742613553472,15:37:10.04,+34:46:21.7
587729228760350891,15:38:05.81,+58:16:49.0
587739814240583747,15:38:19.07,+21:51:58.9
587739811569402085,15:38:27.61,+19:18:54.9
588018253219037388,15:38:38.87,+39:41:10.6
587742550687351206,15:38:58.63,+13:05:32.2
588848899399745942,15:38:59.06,-00:25:29.6
588017703491010592,15:38:59.36,+08:05:25.2
588011103178653795,15:39:06.94,+51:59:42.8
587742629067096132,15:39:24.90,+12:07:03.4
587742610272616728,15:39:27.16,+10:56:13.0
587729159520846151,15:39:46.94,+03:28:19.5
588018091078254932,15:40:04.01,+35:43:50.7
587735666923733042,15:40:04.49,+46:06:21.4
587739809959182559,15:40:22.17,+17:54:33.5
588017978911621249,15:40:30.00,+28:21:56.6
587735665313579062,15:40:43.60,+44:35:12.6
587739651569549429,15:40:44.02,+21:52:41.8
587733441047298106,15:40:55.52,+44:48:43.2
588017990703186271,15:40:55.76,+05:55:59.5
587739652643160246,15:41:09.26,+22:45:11.9
588017991776928081,15:41:18.63,+06:50:01.3
588011103178850445,15:41:18.79,+51:40:43.6
587722983911784770,15:41:22.69,+00:30:52.4
587733603188998339,15:41:39.28,+46:36:43.2
587736752465707034,15:42:03.89,+36:44:27.2
587733609621881064,15:42:06.28,+48:35:14.3
587739406801895537,15:42:35.50,+23:40:12.2
587736619859443814,15:42:42.15,+30:31:24.7
587722983375110182,15:42:51.79,+00:01:35.8
587733398105424006,15:42:56.34,+41:45:31.9
587739706881605857,15:43:01.23,+19:25:30.8
587735665313841251,15:43:05.58,+44:07:00.3
587742628530684156,15:43:14.13,+11:26:07.1
587736543100993922,15:43:23.06,+06:47:33.4
587742627993878822,15:43:23.36,+10:53:00.4
587735665313972253,15:43:36.37,+43:54:47.8
587733411527393538,15:44:08.76,+42:26:04.0
587739845928157561,15:44:24.17,+17:03:45.4
587729408072286447,15:44:41.16,+52:46:54.4
588007004189360188,15:44:42.37,+52:41:14.4
587730022798852340,15:44:45.45,+04:52:33.9
587729408609026226,15:45:12.58,+53:19:25.7
587736751929295142,15:45:14.30,+35:41:52.2
587736916222607756,15:45:16.51,+09:55:35.5
587736477599334912,15:45:22.90,+07:34:19.5
587742590402887867,15:45:23.01,+13:22:01.7
588017704028537178,15:45:27.58,+08:06:48.3
588018253756563596,15:45:47.36,+39:12:14.4
587739827674022194,15:45:54.81,+17:41:32.4
587739380458586332,15:46:03.91,+22:59:58.6
588011218607472772,15:46:15.27,+50:05:32.6
587729409682440352,15:46:16.61,+54:30:53.4
587725818035437741,15:46:39.47,+56:38:49.9
588011103179374628,15:46:46.44,+50:54:47.4
587726101493579862,15:47:13.26,+03:11:07.5
587742627994271846,15:47:13.66,+10:45:07.1
587742588792668425,15:47:46.84,+11:50:14.9
587725818572177659,15:47:48.27,+57:02:04.3
587736753539776640,15:47:48.89,+37:01:36.2
587736478673338653,15:47:50.93,+08:12:19.7
587729409682636868,15:47:56.24,+54:17:29.0
588017979449213333,15:48:05.93,+27:57:44.5
588017991777714567,15:48:28.89,+06:26:55.5
587735666924650555,15:49:07.76,+44:41:58.2
588017979986149527,15:49:15.24,+28:11:12.5
587736586583998515,15:49:18.06,+30:16:20.5
587735743151669598,15:49:36.19,+33:26:44.6
588018090542629099,15:49:36.26,+33:42:08.1
588007003653144741,15:49:50.24,+51:20:00.6
587739844855136660,15:50:13.92,+15:47:43.8
587739708492808444,15:50:23.20,+20:06:34.1
587739720308424876,15:50:30.29,+18:53:44.2
587739407876358368,15:50:32.60,+23:34:31.6
587742060558286989,15:50:49.64,+13:17:19.1
588007005800038652,15:51:06.87,+53:24:42.7
587739381532721213,15:51:09.88,+23:19:39.6
587735743151800623,15:51:14.21,+33:24:23.6
587735742615126238,15:51:26.99,+32:45:55.0
587736975812132947,15:51:28.22,+24:36:49.6
587733603726721403,15:51:49.95,+45:34:32.7
587739814242091283,15:52:05.38,+20:25:51.1
588017979449737481,15:52:09.81,+27:18:38.2
587742615634510096,15:52:34.60,+15:46:33.5
587733609086255372,15:52:41.33,+46:18:09.7
587739381532918040,15:52:53.71,+23:01:25.8
587739827674808425,15:52:58.87,+16:57:10.6
587742610274124056,15:53:04.38,+10:07:14.6
587739652107665545,15:53:08.29,+21:04:28.7
587736942528037016,15:53:11.94,+27:33:20.6
587739132965552277,15:53:15.33,+25:22:25.9
587733605337071729,15:53:29.42,+46:51:07.1
587736586047717594,15:53:31.49,+29:12:35.2
587735743152193747,15:53:58.90,+32:47:51.3
587736545780105524,15:54:02.07,+03:56:42.2
587736915149914264,15:54:08.55,+08:35:28.4
587736620397428899,15:54:12.66,+29:26:13.6
587733398106669201,15:54:14.59,+39:45:52.2
587742611347931462,15:54:34.38,+10:54:55.5
587736618787274824,15:54:51.00,+27:49:43.6
587735664778477588,15:55:01.92,+41:34:42.0
587735743688999168,15:55:21.87,+33:14:55.9
587736942528364725,15:55:32.22,+27:09:21.7
587733410991964421,15:55:35.03,+39:55:22.5
587736900109730069,15:55:53.57,+31:29:34.0
588011217534976212,15:55:54.06,+47:34:20.4
587736976349462537,15:56:03.91,+24:26:52.9
587736813136117778,15:56:24.33,+08:55:54.1
587736618787471636,15:56:29.43,+27:34:36.6
587736916223918327,15:56:47.36,+09:16:07.0
587735742615781394,15:56:58.66,+31:54:34.9
587736619861016782,15:57:06.97,+28:37:34.7
587736584974631254,15:57:16.36,+27:40:40.9
588018089470066972,15:57:39.64,+31:23:23.9
587736618787602833,15:57:41.51,+27:24:32.6
587736813673054348,15:57:54.57,+09:24:35.8
587733441585873187,15:58:03.59,+42:22:29.5
587739407877275702,15:58:17.45,+22:40:29.2
587735743689392325,15:58:27.16,+32:48:10.6
587736897963098393,15:58:53.07,+29:01:17.8
587739815853293857,15:59:31.58,+21:01:10.6
588017704030109771,15:59:40.40,+07:38:24.7
587729227152359606,16:00:00.59,+53:01:57.0
587725816426594561,16:00:10.20,+52:47:33.4
587733397570650323,16:00:26.40,+38:12:47.0
587736941992149024,16:00:33.93,+26:04:37.9
588017978913915030,16:00:56.50,+25:46:50.5
587739707957248230,16:00:56.93,+18:36:52.9
587733410992554197,16:01:05.43,+39:04:26.1
587733399717609588,16:01:24.98,+40:17:53.9
588011218609045669,16:01:36.54,+47:32:53.3
587736897963491534,16:01:46.38,+28:34:19.7
587739707420573727,16:01:51.42,+17:57:27.0
587725816426856915,16:02:13.74,+52:19:05.7
587745969464475864,16:02:20.74,+19:25:34.9
588018056733130811,16:02:25.14,+37:20:51.7
587733398107652198,16:02:41.75,+38:24:13.6
587745970001281184,16:02:47.46,+19:47:14.1
587739811035283571,16:02:48.04,+16:43:22.8
588018254831878370,16:02:52.73,+37:28:10.6
587736753004806396,16:03:16.07,+33:52:01.8
587736478675042420,16:03:17.92,+07:31:32.7
588017978914243028,16:03:20.78,+25:18:33.3
587736899037167825,16:03:42.94,+29:22:55.1
588011219145916635,16:03:43.70,+47:53:10.8
587739707420770409,16:03:45.56,+17:42:34.1
587739828212859135,16:03:45.85,+16:20:18.0
587739706884030676,16:04:19.56,+17:10:49.4
587739828749730156,16:04:20.29,+16:39:48.6
587736813136970148,16:04:25.02,+08:34:38.5
587736812600164712,16:04:28.45,+08:13:58.5
588017978377634177,16:04:41.66,+24:37:54.5
587739406804451557,16:04:42.52,+20:52:10.1
